ip,app,device,os,channel,click_scalar,is_attributed
207730.0,13.0,1.0,19.0,477.0,2.0,0.0
174207.0,3.0,1.0,30.0,408.0,2.0,0.0
188461.0,29.0,1.0,13.0,101.0,5.0,1.0
150052.0,5.0,1.0,47.0,113.0,2.0,1.0
171470.0,19.0,0.0,24.0,213.0,4.0,1.0
179032.0,2.0,1.0,8.0,258.0,3.0,0.0
97684.0,12.0,2.0,9.0,178.0,2.0,0.0
2357.0,13.0,1.0,30.0,400.0,3.0,0.0
43388.0,2.0,1.0,13.0,236.0,5.0,0.0
113964.0,35.0,1.0,13.0,274.0,5.0,1.0
98102.0,10.0,1.0,19.0,113.0,1.0,1.0
26436.0,3.0,1.0,22.0,379.0,5.0,0.0
212052.0,3.0,1.0,19.0,135.0,4.0,0.0
89653.0,35.0,1.0,9.0,21.0,5.0,1.0
22829.0,22.0,1.0,13.0,496.0,5.0,0.0
129796.0,35.0,1.0,19.0,21.0,4.0,1.0
81980.0,150.0,1.0,13.0,110.0,1.0,1.0
61955.0,35.0,1.0,17.0,274.0,2.0,1.0
29737.0,3.0,1.0,9.0,280.0,6.0,0.0
139450.0,29.0,1.0,19.0,213.0,6.0,1.0
11217.0,35.0,1.0,19.0,21.0,3.0,1.0
66316.0,9.0,1.0,14.0,334.0,2.0,0.0
178073.0,19.0,0.0,24.0,213.0,1.0,1.0
61566.0,12.0,1.0,19.0,19.0,1.0,0.0
139609.0,9.0,1.0,20.0,445.0,5.0,1.0
164037.0,40.0,1.0,22.0,243.0,4.0,1.0
182600.0,8.0,1.0,12.0,145.0,4.0,0.0
120112.0,2.0,1.0,17.0,452.0,5.0,0.0
204461.0,19.0,850.0,38.0,213.0,2.0,1.0
182238.0,107.0,1.0,18.0,171.0,1.0,1.0
68499.0,18.0,1.0,13.0,134.0,5.0,0.0
110740.0,64.0,1.0,22.0,459.0,1.0,0.0
110064.0,15.0,1.0,19.0,111.0,2.0,0.0
51298.0,35.0,1.0,19.0,21.0,1.0,1.0
80331.0,26.0,1.0,13.0,266.0,1.0,0.0
113659.0,11.0,1.0,10.0,325.0,5.0,0.0
99843.0,3.0,1.0,25.0,280.0,3.0,0.0
96906.0,18.0,1.0,19.0,107.0,2.0,0.0
24674.0,3.0,1.0,14.0,280.0,6.0,0.0
148840.0,17.0,1.0,19.0,280.0,5.0,0.0
125204.0,35.0,1.0,8.0,21.0,0.0,1.0
198964.0,10.0,1.0,36.0,113.0,3.0,1.0
185465.0,3.0,1.0,1.0,280.0,2.0,1.0
155369.0,15.0,1.0,13.0,265.0,3.0,0.0
76819.0,8.0,1.0,13.0,145.0,2.0,0.0
13900.0,18.0,1.0,13.0,107.0,4.0,0.0
10472.0,2.0,1.0,53.0,435.0,4.0,0.0
45287.0,10.0,1.0,19.0,377.0,2.0,1.0
26246.0,15.0,1.0,19.0,130.0,0.0,0.0
115093.0,11.0,1.0,19.0,219.0,3.0,0.0
96906.0,13.0,1.0,19.0,477.0,3.0,0.0
9119.0,15.0,1.0,13.0,140.0,1.0,0.0
187199.0,9.0,1.0,13.0,232.0,5.0,1.0
161554.0,36.0,1.0,40.0,128.0,2.0,1.0
49651.0,18.0,1.0,10.0,107.0,5.0,0.0
17147.0,20.0,1.0,6.0,478.0,3.0,1.0
165635.0,5.0,1.0,8.0,113.0,5.0,1.0
95133.0,18.0,1.0,13.0,107.0,1.0,0.0
151412.0,27.0,1.0,19.0,153.0,2.0,0.0
191854.0,3.0,1.0,15.0,280.0,4.0,0.0
21153.0,8.0,1.0,19.0,145.0,1.0,1.0
211283.0,29.0,1.0,13.0,213.0,3.0,1.0
99613.0,35.0,1.0,19.0,21.0,4.0,1.0
84323.0,3.0,1.0,19.0,280.0,2.0,0.0
11877.0,107.0,1.0,22.0,171.0,0.0,1.0
190497.0,45.0,1.0,11.0,419.0,6.0,1.0
120112.0,25.0,1.0,41.0,259.0,4.0,0.0
46573.0,14.0,1.0,8.0,480.0,5.0,0.0
102009.0,62.0,1.0,19.0,21.0,3.0,1.0
98678.0,3.0,1.0,13.0,424.0,5.0,0.0
89446.0,27.0,1.0,13.0,153.0,4.0,0.0
212330.0,18.0,1.0,18.0,107.0,1.0,0.0
9840.0,2.0,1.0,19.0,237.0,5.0,0.0
150528.0,10.0,1.0,47.0,113.0,3.0,1.0
1091.0,9.0,1.0,19.0,334.0,6.0,0.0
199305.0,19.0,18.0,0.0,333.0,2.0,1.0
132853.0,15.0,1.0,13.0,140.0,0.0,0.0
169764.0,10.0,1.0,47.0,113.0,4.0,1.0
179006.0,12.0,1.0,14.0,409.0,1.0,0.0
82444.0,12.0,1.0,19.0,178.0,5.0,0.0
87554.0,35.0,1.0,13.0,21.0,5.0,1.0
161431.0,10.0,1.0,11.0,113.0,0.0,1.0
202215.0,19.0,374.0,29.0,213.0,5.0,1.0
35030.0,12.0,1.0,19.0,178.0,5.0,0.0
178422.0,10.0,1.0,27.0,113.0,1.0,1.0
4825.0,29.0,1.0,19.0,213.0,1.0,1.0
169070.0,10.0,1.0,43.0,113.0,3.0,1.0
203666.0,10.0,1.0,43.0,113.0,0.0,1.0
62717.0,18.0,1.0,14.0,134.0,4.0,0.0
121293.0,11.0,1.0,19.0,173.0,1.0,0.0
158948.0,19.0,0.0,24.0,213.0,6.0,1.0
169607.0,35.0,1.0,13.0,21.0,1.0,1.0
99116.0,150.0,1.0,19.0,110.0,3.0,1.0
102425.0,3.0,1.0,6.0,280.0,6.0,0.0
122038.0,2.0,1.0,13.0,122.0,5.0,0.0
53715.0,72.0,1.0,13.0,101.0,6.0,1.0
172483.0,15.0,1.0,13.0,245.0,3.0,0.0
88358.0,17.0,1.0,19.0,280.0,5.0,0.0
56044.0,35.0,1.0,19.0,21.0,2.0,1.0
27918.0,2.0,1.0,26.0,435.0,2.0,0.0
65352.0,9.0,1.0,36.0,134.0,1.0,0.0
15148.0,35.0,1.0,22.0,274.0,0.0,1.0
95766.0,14.0,1.0,17.0,406.0,0.0,0.0
97983.0,12.0,1.0,47.0,328.0,3.0,0.0
59.0,14.0,1.0,19.0,489.0,3.0,0.0
58918.0,35.0,1.0,27.0,274.0,3.0,1.0
1439.0,12.0,1.0,9.0,328.0,4.0,0.0
171283.0,19.0,0.0,24.0,213.0,3.0,1.0
42590.0,2.0,1.0,17.0,435.0,3.0,0.0
38219.0,26.0,1.0,10.0,121.0,4.0,0.0
58741.0,35.0,1.0,18.0,21.0,2.0,1.0
168405.0,35.0,1.0,13.0,274.0,2.0,1.0
183173.0,9.0,1.0,37.0,134.0,0.0,0.0
106143.0,35.0,1.0,3.0,21.0,1.0,1.0
17114.0,35.0,1.0,14.0,21.0,6.0,1.0
122453.0,3.0,1.0,25.0,280.0,1.0,0.0
42738.0,20.0,1.0,13.0,259.0,4.0,1.0
35683.0,19.0,20.0,38.0,213.0,1.0,1.0
101267.0,35.0,1.0,17.0,21.0,6.0,1.0
65700.0,3.0,2.0,9.0,280.0,4.0,0.0
42430.0,55.0,1.0,19.0,453.0,3.0,1.0
8505.0,1.0,2.0,17.0,134.0,1.0,0.0
55645.0,64.0,1.0,23.0,459.0,1.0,0.0
192701.0,15.0,1.0,61.0,460.0,4.0,1.0
71818.0,18.0,1.0,13.0,376.0,3.0,0.0
147392.0,35.0,1.0,13.0,21.0,1.0,1.0
173975.0,35.0,1.0,34.0,274.0,1.0,1.0
25057.0,35.0,1.0,13.0,21.0,1.0,1.0
1762.0,39.0,1.0,12.0,213.0,3.0,1.0
72486.0,35.0,1.0,18.0,274.0,5.0,1.0
86231.0,78.0,0.0,67.0,224.0,1.0,1.0
14516.0,19.0,0.0,0.0,213.0,5.0,1.0
121087.0,35.0,1.0,25.0,21.0,2.0,1.0
111934.0,18.0,1.0,22.0,121.0,3.0,0.0
59863.0,3.0,1.0,19.0,205.0,2.0,0.0
109170.0,11.0,1.0,13.0,219.0,3.0,0.0
40436.0,35.0,1.0,19.0,21.0,4.0,1.0
38484.0,12.0,1.0,13.0,178.0,2.0,0.0
62025.0,15.0,1.0,10.0,259.0,1.0,0.0
22589.0,23.0,1.0,41.0,153.0,4.0,0.0
147044.0,15.0,1.0,22.0,245.0,2.0,0.0
185993.0,35.0,1.0,8.0,274.0,6.0,1.0
54691.0,10.0,1.0,13.0,317.0,6.0,1.0
138786.0,3.0,1.0,61.0,114.0,2.0,1.0
3611.0,8.0,1.0,19.0,145.0,2.0,0.0
64459.0,35.0,1.0,13.0,274.0,2.0,1.0
18914.0,18.0,1.0,20.0,134.0,2.0,0.0
145269.0,27.0,1.0,37.0,280.0,5.0,1.0
200628.0,20.0,1.0,22.0,259.0,1.0,0.0
210129.0,3.0,1.0,25.0,424.0,6.0,0.0
111363.0,3.0,2.0,28.0,280.0,2.0,0.0
53001.0,15.0,1.0,13.0,265.0,3.0,0.0
97434.0,3.0,1.0,1.0,280.0,3.0,0.0
41709.0,150.0,1.0,30.0,110.0,5.0,0.0
161084.0,29.0,1.0,19.0,101.0,2.0,1.0
75422.0,3.0,1.0,13.0,280.0,3.0,0.0
203026.0,35.0,1.0,19.0,21.0,3.0,1.0
26218.0,35.0,1.0,13.0,21.0,5.0,1.0
29330.0,3.0,1.0,13.0,137.0,3.0,0.0
100708.0,3.0,1.0,18.0,466.0,3.0,0.0
5704.0,35.0,1.0,13.0,21.0,6.0,1.0
1355.0,15.0,1.0,17.0,245.0,4.0,0.0
27627.0,35.0,1.0,13.0,21.0,1.0,1.0
9692.0,35.0,1.0,19.0,21.0,1.0,1.0
41307.0,37.0,1.0,19.0,21.0,2.0,1.0
51992.0,55.0,1.0,13.0,453.0,6.0,1.0
124850.0,35.0,1.0,13.0,274.0,1.0,1.0
86590.0,24.0,2.0,19.0,105.0,6.0,0.0
107520.0,25.0,1.0,13.0,259.0,4.0,0.0
202181.0,9.0,1.0,9.0,244.0,1.0,1.0
3904.0,24.0,1.0,19.0,105.0,2.0,0.0
84256.0,14.0,1.0,13.0,439.0,2.0,0.0
165923.0,15.0,1.0,13.0,265.0,4.0,0.0
199786.0,10.0,1.0,4.0,113.0,0.0,1.0
62272.0,29.0,2.0,37.0,343.0,3.0,1.0
193985.0,10.0,1.0,61.0,113.0,5.0,1.0
2357.0,25.0,1.0,30.0,259.0,2.0,0.0
22561.0,15.0,1.0,19.0,379.0,6.0,0.0
87671.0,35.0,1.0,19.0,21.0,2.0,1.0
53343.0,35.0,1.0,20.0,274.0,5.0,1.0
74924.0,15.0,1.0,13.0,245.0,3.0,0.0
83584.0,35.0,1.0,25.0,21.0,3.0,1.0
148322.0,35.0,1.0,13.0,21.0,1.0,1.0
17295.0,35.0,1.0,20.0,21.0,4.0,1.0
102609.0,23.0,1.0,19.0,153.0,4.0,0.0
172191.0,29.0,1.0,14.0,213.0,0.0,1.0
69667.0,35.0,1.0,15.0,21.0,3.0,1.0
12450.0,12.0,1.0,13.0,265.0,3.0,0.0
89520.0,18.0,1.0,1.0,107.0,1.0,0.0
129882.0,35.0,1.0,6.0,21.0,3.0,1.0
119848.0,3.0,1.0,13.0,480.0,5.0,0.0
16188.0,13.0,1.0,13.0,477.0,3.0,0.0
5147.0,14.0,1.0,41.0,489.0,4.0,0.0
171335.0,35.0,1.0,15.0,274.0,4.0,1.0
113939.0,26.0,1.0,13.0,121.0,6.0,0.0
149726.0,35.0,1.0,20.0,21.0,1.0,1.0
8536.0,3.0,1.0,15.0,280.0,2.0,0.0
92964.0,2.0,1.0,19.0,237.0,3.0,0.0
51652.0,35.0,1.0,17.0,274.0,2.0,1.0
18466.0,35.0,1.0,19.0,21.0,4.0,1.0
3038.0,2.0,1.0,41.0,236.0,0.0,0.0
23987.0,26.0,1.0,22.0,266.0,0.0,0.0
208736.0,29.0,1.0,3.0,213.0,4.0,1.0
23505.0,13.0,1.0,19.0,477.0,0.0,0.0
64386.0,9.0,1.0,19.0,334.0,4.0,0.0
73487.0,3.0,1.0,22.0,280.0,3.0,0.0
76341.0,29.0,1.0,25.0,101.0,4.0,1.0
128414.0,96.0,0.0,0.0,213.0,2.0,1.0
16188.0,14.0,1.0,13.0,489.0,1.0,0.0
97421.0,35.0,1.0,13.0,21.0,0.0,1.0
72248.0,35.0,1.0,13.0,274.0,2.0,1.0
122614.0,3.0,1.0,13.0,137.0,5.0,0.0
190453.0,35.0,1.0,19.0,274.0,0.0,1.0
192682.0,10.0,1.0,7.0,113.0,4.0,1.0
131142.0,122.0,1.0,19.0,21.0,0.0,1.0
4983.0,35.0,1.0,17.0,21.0,3.0,1.0
70416.0,35.0,1.0,19.0,274.0,2.0,1.0
5314.0,151.0,0.0,0.0,347.0,1.0,0.0
112022.0,18.0,1.0,19.0,107.0,1.0,0.0
5036.0,11.0,1.0,17.0,319.0,5.0,1.0
183964.0,35.0,1.0,19.0,274.0,1.0,1.0
126906.0,12.0,1.0,13.0,212.0,4.0,0.0
203885.0,9.0,1.0,15.0,334.0,0.0,1.0
115811.0,10.0,1.0,19.0,113.0,0.0,1.0
130676.0,8.0,1.0,19.0,145.0,4.0,1.0
10699.0,20.0,1.0,18.0,259.0,1.0,1.0
673.0,12.0,1.0,18.0,178.0,4.0,0.0
39392.0,9.0,1.0,8.0,244.0,1.0,0.0
96902.0,2.0,1.0,8.0,452.0,0.0,0.0
211375.0,35.0,1.0,13.0,21.0,5.0,1.0
63491.0,84.0,49.0,21.0,101.0,1.0,1.0
144897.0,35.0,1.0,19.0,21.0,3.0,1.0
2321.0,3.0,1.0,13.0,466.0,4.0,0.0
30933.0,12.0,1.0,14.0,178.0,0.0,0.0
76122.0,19.0,0.0,24.0,333.0,0.0,1.0
105587.0,1.0,1.0,13.0,134.0,4.0,0.0
33050.0,35.0,1.0,19.0,274.0,5.0,1.0
133285.0,19.0,0.0,24.0,213.0,4.0,1.0
32204.0,3.0,1.0,19.0,480.0,1.0,0.0
166410.0,3.0,1.0,19.0,489.0,2.0,0.0
186407.0,2.0,1.0,13.0,236.0,4.0,0.0
201182.0,15.0,1.0,19.0,3.0,4.0,0.0
207809.0,36.0,1.0,41.0,128.0,2.0,1.0
111620.0,14.0,1.0,13.0,489.0,3.0,0.0
180907.0,29.0,1.0,19.0,213.0,1.0,1.0
118208.0,35.0,1.0,3.0,274.0,1.0,1.0
77004.0,22.0,1.0,19.0,496.0,1.0,0.0
26382.0,19.0,338.0,0.0,213.0,5.0,1.0
114120.0,24.0,1.0,19.0,105.0,3.0,0.0
162695.0,35.0,1.0,17.0,274.0,2.0,1.0
115615.0,3.0,1.0,8.0,280.0,4.0,0.0
43855.0,3.0,1.0,8.0,409.0,5.0,0.0
71907.0,35.0,1.0,19.0,21.0,0.0,1.0
171768.0,5.0,1.0,34.0,113.0,5.0,1.0
204669.0,9.0,1.0,13.0,445.0,3.0,1.0
3180.0,35.0,1.0,22.0,274.0,4.0,1.0
56625.0,19.0,0.0,0.0,213.0,4.0,1.0
117282.0,18.0,1.0,35.0,107.0,2.0,0.0
44744.0,2.0,1.0,10.0,477.0,5.0,0.0
141774.0,35.0,1.0,19.0,274.0,0.0,1.0
23674.0,6.0,1.0,10.0,459.0,4.0,0.0
199295.0,36.0,1.0,20.0,110.0,3.0,1.0
36213.0,2.0,2.0,28.0,205.0,3.0,0.0
879.0,3.0,1.0,8.0,379.0,4.0,0.0
55235.0,22.0,1.0,13.0,496.0,0.0,0.0
25752.0,29.0,1.0,13.0,213.0,4.0,1.0
77246.0,55.0,1.0,19.0,453.0,4.0,1.0
33860.0,35.0,1.0,19.0,21.0,5.0,1.0
11643.0,22.0,2.0,13.0,496.0,2.0,0.0
62114.0,12.0,1.0,13.0,265.0,4.0,0.0
121289.0,2.0,1.0,19.0,237.0,3.0,0.0
90590.0,35.0,1.0,19.0,21.0,5.0,1.0
105587.0,9.0,1.0,15.0,234.0,0.0,0.0
77048.0,9.0,1.0,13.0,244.0,0.0,0.0
121291.0,35.0,1.0,19.0,21.0,2.0,1.0
19170.0,19.0,40.0,24.0,213.0,1.0,1.0
126687.0,12.0,1.0,19.0,140.0,5.0,0.0
142885.0,72.0,1.0,19.0,101.0,1.0,1.0
194462.0,19.0,0.0,0.0,347.0,2.0,1.0
50433.0,23.0,1.0,13.0,153.0,1.0,0.0
112394.0,15.0,1.0,19.0,245.0,1.0,0.0
86715.0,10.0,1.0,43.0,113.0,2.0,1.0
65252.0,35.0,1.0,19.0,274.0,1.0,1.0
78574.0,26.0,1.0,25.0,266.0,2.0,0.0
56044.0,12.0,1.0,20.0,328.0,1.0,0.0
86285.0,35.0,1.0,19.0,21.0,3.0,1.0
6478.0,3.0,1.0,47.0,115.0,1.0,0.0
157437.0,9.0,1.0,19.0,232.0,1.0,1.0
16502.0,3.0,1.0,30.0,280.0,1.0,0.0
117506.0,12.0,1.0,19.0,326.0,2.0,0.0
197354.0,10.0,1.0,37.0,113.0,3.0,1.0
80327.0,35.0,1.0,19.0,274.0,3.0,1.0
63205.0,35.0,1.0,13.0,274.0,3.0,1.0
35641.0,72.0,1.0,18.0,101.0,4.0,1.0
80424.0,3.0,1.0,19.0,280.0,1.0,0.0
146911.0,10.0,1.0,32.0,113.0,4.0,1.0
59254.0,64.0,1.0,27.0,459.0,5.0,0.0
132584.0,12.0,1.0,16.0,178.0,4.0,0.0
89313.0,14.0,1.0,19.0,442.0,3.0,0.0
195114.0,2.0,1.0,13.0,219.0,3.0,0.0
123751.0,3.0,1.0,23.0,115.0,3.0,0.0
3461.0,9.0,1.0,13.0,445.0,5.0,0.0
24980.0,35.0,1.0,19.0,21.0,3.0,1.0
63787.0,15.0,1.0,10.0,140.0,3.0,0.0
53469.0,15.0,1.0,13.0,130.0,2.0,0.0
204364.0,2.0,1.0,19.0,219.0,2.0,0.0
212749.0,10.0,1.0,30.0,113.0,2.0,1.0
20835.0,1.0,1.0,19.0,150.0,3.0,0.0
178105.0,64.0,1.0,18.0,459.0,5.0,0.0
169166.0,12.0,1.0,19.0,409.0,4.0,0.0
50485.0,2.0,1.0,30.0,236.0,1.0,0.0
179413.0,35.0,1.0,13.0,274.0,2.0,1.0
27597.0,10.0,1.0,13.0,377.0,1.0,1.0
87998.0,35.0,1.0,25.0,21.0,1.0,1.0
24961.0,35.0,1.0,25.0,21.0,1.0,1.0
200217.0,3.0,1.0,17.0,409.0,4.0,0.0
80450.0,9.0,1.0,17.0,134.0,4.0,0.0
192452.0,35.0,1.0,19.0,21.0,1.0,1.0
100323.0,14.0,1.0,19.0,379.0,4.0,0.0
183861.0,10.0,1.0,32.0,113.0,5.0,1.0
43748.0,35.0,1.0,19.0,21.0,3.0,1.0
39780.0,35.0,1.0,19.0,21.0,3.0,1.0
47146.0,35.0,1.0,17.0,21.0,0.0,1.0
76117.0,19.0,0.0,21.0,213.0,0.0,1.0
71449.0,35.0,1.0,9.0,21.0,1.0,1.0
119369.0,15.0,1.0,13.0,245.0,2.0,0.0
184472.0,27.0,1.0,37.0,280.0,4.0,1.0
142731.0,14.0,1.0,19.0,379.0,2.0,0.0
39180.0,2.0,1.0,19.0,236.0,4.0,0.0
36979.0,18.0,1.0,13.0,376.0,4.0,0.0
36213.0,2.0,2.0,16.0,205.0,4.0,0.0
42478.0,24.0,1.0,19.0,105.0,3.0,0.0
55003.0,1.0,1.0,19.0,150.0,0.0,0.0
167150.0,19.0,0.0,29.0,213.0,1.0,1.0
70432.0,64.0,1.0,23.0,459.0,3.0,0.0
78990.0,94.0,1.0,22.0,361.0,5.0,1.0
149281.0,35.0,1.0,32.0,274.0,3.0,1.0
42478.0,20.0,1.0,19.0,259.0,3.0,0.0
24865.0,9.0,1.0,6.0,466.0,3.0,0.0
111599.0,35.0,1.0,30.0,274.0,5.0,1.0
164421.0,6.0,1.0,13.0,459.0,2.0,0.0
34643.0,3.0,1.0,22.0,280.0,2.0,0.0
2544.0,2.0,1.0,41.0,237.0,2.0,0.0
90353.0,35.0,1.0,19.0,274.0,4.0,1.0
90564.0,9.0,1.0,3.0,334.0,3.0,0.0
93162.0,2.0,1.0,17.0,236.0,4.0,0.0
114878.0,2.0,1.0,19.0,205.0,4.0,0.0
72361.0,1.0,1.0,17.0,134.0,4.0,0.0
66316.0,36.0,1.0,14.0,110.0,2.0,1.0
9876.0,35.0,1.0,8.0,274.0,2.0,1.0
204715.0,3.0,1.0,13.0,130.0,3.0,0.0
150236.0,3.0,1.0,10.0,280.0,3.0,0.0
40654.0,1.0,1.0,19.0,115.0,4.0,0.0
142360.0,190.0,1.0,37.0,101.0,5.0,1.0
122891.0,14.0,1.0,9.0,379.0,3.0,0.0
168840.0,2.0,1.0,4.0,469.0,5.0,0.0
43890.0,20.0,1.0,19.0,259.0,1.0,1.0
188739.0,12.0,1.0,41.0,265.0,3.0,0.0
44443.0,18.0,1.0,17.0,107.0,3.0,0.0
20784.0,1.0,1.0,27.0,153.0,3.0,0.0
100960.0,8.0,1.0,37.0,145.0,3.0,0.0
9734.0,12.0,1.0,15.0,265.0,1.0,0.0
177520.0,19.0,0.0,24.0,213.0,3.0,1.0
114564.0,35.0,1.0,13.0,21.0,1.0,1.0
114220.0,12.0,1.0,23.0,259.0,6.0,0.0
100960.0,8.0,1.0,37.0,145.0,3.0,0.0
50197.0,6.0,2.0,18.0,459.0,3.0,0.0
21162.0,2.0,1.0,17.0,258.0,5.0,0.0
162600.0,5.0,1.0,27.0,113.0,4.0,1.0
196878.0,84.0,581.0,24.0,101.0,1.0,1.0
147233.0,19.0,0.0,24.0,213.0,6.0,1.0
186752.0,29.0,1.0,13.0,213.0,2.0,1.0
106308.0,12.0,1.0,22.0,178.0,1.0,0.0
194507.0,5.0,1.0,11.0,113.0,4.0,1.0
1292.0,35.0,1.0,48.0,274.0,1.0,1.0
208216.0,35.0,1.0,19.0,274.0,4.0,1.0
81864.0,15.0,1.0,6.0,153.0,3.0,0.0
209981.0,10.0,1.0,61.0,113.0,5.0,1.0
5018.0,9.0,1.0,19.0,334.0,2.0,0.0
121087.0,9.0,1.0,19.0,234.0,2.0,0.0
172002.0,5.0,1.0,7.0,113.0,4.0,1.0
169764.0,14.0,1.0,36.0,486.0,0.0,0.0
194912.0,10.0,1.0,11.0,113.0,2.0,1.0
143996.0,15.0,1.0,19.0,3.0,6.0,0.0
195977.0,10.0,1.0,61.0,113.0,2.0,1.0
137764.0,15.0,1.0,19.0,412.0,3.0,0.0
152936.0,35.0,1.0,22.0,274.0,1.0,1.0
90485.0,12.0,1.0,19.0,245.0,1.0,0.0
103502.0,19.0,0.0,0.0,213.0,3.0,1.0
195056.0,12.0,1.0,19.0,265.0,0.0,0.0
7664.0,9.0,1.0,37.0,215.0,1.0,0.0
20578.0,143.0,0.0,24.0,414.0,3.0,1.0
11170.0,2.0,1.0,35.0,237.0,1.0,0.0
92257.0,3.0,1.0,11.0,489.0,1.0,0.0
193255.0,10.0,1.0,7.0,113.0,5.0,1.0
72222.0,24.0,1.0,18.0,105.0,2.0,0.0
4689.0,3.0,1.0,13.0,115.0,5.0,0.0
203318.0,35.0,1.0,19.0,21.0,5.0,1.0
2671.0,9.0,1.0,14.0,232.0,4.0,0.0
163072.0,2.0,1.0,19.0,236.0,4.0,0.0
47146.0,12.0,1.0,19.0,178.0,1.0,0.0
128400.0,35.0,1.0,19.0,21.0,3.0,1.0
44322.0,35.0,1.0,13.0,21.0,1.0,1.0
18012.0,10.0,1.0,37.0,113.0,2.0,1.0
137018.0,8.0,1.0,14.0,145.0,4.0,0.0
124796.0,3.0,1.0,19.0,280.0,6.0,0.0
124765.0,2.0,1.0,19.0,477.0,6.0,0.0
209984.0,150.0,1.0,13.0,110.0,2.0,1.0
147216.0,18.0,1.0,10.0,107.0,1.0,0.0
48002.0,35.0,1.0,22.0,21.0,5.0,1.0
152184.0,5.0,1.0,27.0,113.0,6.0,1.0
1117.0,19.0,0.0,50.0,347.0,3.0,1.0
56099.0,35.0,1.0,13.0,21.0,1.0,1.0
92506.0,24.0,1.0,19.0,105.0,0.0,0.0
100393.0,12.0,1.0,19.0,178.0,6.0,0.0
77940.0,8.0,1.0,17.0,145.0,3.0,0.0
45060.0,12.0,1.0,14.0,178.0,6.0,0.0
63776.0,3.0,1.0,13.0,205.0,2.0,0.0
99915.0,2.0,1.0,19.0,435.0,5.0,0.0
196637.0,12.0,1.0,19.0,259.0,0.0,0.0
176831.0,15.0,1.0,30.0,412.0,2.0,0.0
100241.0,9.0,1.0,25.0,258.0,1.0,0.0
8661.0,35.0,1.0,13.0,21.0,4.0,1.0
136737.0,35.0,1.0,18.0,274.0,0.0,1.0
155221.0,5.0,1.0,37.0,113.0,2.0,1.0
17447.0,18.0,1.0,25.0,134.0,4.0,0.0
176368.0,2.0,1.0,3.0,469.0,5.0,0.0
208981.0,35.0,1.0,6.0,274.0,6.0,1.0
7308.0,14.0,1.0,17.0,439.0,4.0,0.0
109153.0,18.0,1.0,20.0,107.0,1.0,0.0
194375.0,2.0,1.0,19.0,435.0,3.0,0.0
167905.0,34.0,1.0,22.0,243.0,5.0,1.0
86715.0,10.0,1.0,32.0,113.0,4.0,1.0
34158.0,18.0,1.0,53.0,107.0,0.0,0.0
32001.0,2.0,1.0,19.0,237.0,1.0,0.0
159091.0,14.0,1.0,14.0,379.0,4.0,0.0
159789.0,9.0,1.0,19.0,334.0,2.0,1.0
195767.0,19.0,0.0,24.0,213.0,2.0,1.0
21373.0,35.0,1.0,13.0,21.0,3.0,1.0
135405.0,19.0,35.0,24.0,213.0,4.0,1.0
77769.0,6.0,2.0,8.0,125.0,6.0,0.0
161250.0,10.0,1.0,47.0,113.0,4.0,1.0
186242.0,5.0,1.0,61.0,113.0,3.0,1.0
137418.0,72.0,1.0,13.0,101.0,4.0,1.0
212340.0,8.0,1.0,27.0,145.0,3.0,0.0
42298.0,9.0,1.0,19.0,134.0,2.0,0.0
142458.0,8.0,1.0,19.0,145.0,3.0,1.0
97887.0,19.0,0.0,21.0,213.0,4.0,1.0
93808.0,15.0,1.0,2.0,480.0,1.0,0.0
41030.0,35.0,1.0,19.0,21.0,2.0,1.0
67614.0,35.0,1.0,13.0,274.0,6.0,1.0
107878.0,14.0,1.0,18.0,463.0,2.0,0.0
21126.0,3.0,1.0,31.0,280.0,0.0,0.0
64990.0,18.0,1.0,19.0,107.0,1.0,0.0
38634.0,13.0,1.0,13.0,477.0,3.0,0.0
39428.0,15.0,1.0,19.0,140.0,1.0,0.0
30040.0,19.0,67.0,24.0,213.0,4.0,1.0
24647.0,10.0,1.0,13.0,317.0,2.0,1.0
42242.0,2.0,1.0,18.0,219.0,1.0,0.0
115066.0,21.0,1.0,18.0,128.0,6.0,0.0
150777.0,18.0,1.0,17.0,134.0,1.0,0.0
121074.0,35.0,1.0,13.0,274.0,1.0,1.0
111025.0,14.0,1.0,19.0,463.0,1.0,0.0
84740.0,12.0,1.0,19.0,178.0,6.0,0.0
23182.0,35.0,1.0,19.0,274.0,4.0,1.0
95681.0,13.0,1.0,19.0,477.0,5.0,0.0
15179.0,35.0,1.0,12.0,274.0,3.0,1.0
72189.0,35.0,1.0,18.0,21.0,2.0,1.0
39306.0,35.0,1.0,19.0,21.0,3.0,1.0
12109.0,35.0,1.0,13.0,274.0,5.0,1.0
20547.0,12.0,2.0,13.0,259.0,4.0,0.0
188377.0,35.0,1.0,13.0,274.0,4.0,1.0
81846.0,35.0,1.0,22.0,21.0,1.0,1.0
130523.0,19.0,40.0,24.0,213.0,3.0,1.0
142937.0,72.0,1.0,18.0,101.0,5.0,1.0
92820.0,3.0,1.0,19.0,135.0,5.0,0.0
28461.0,27.0,1.0,19.0,153.0,5.0,0.0
168983.0,12.0,1.0,25.0,259.0,1.0,0.0
56313.0,12.0,1.0,11.0,259.0,3.0,0.0
49310.0,12.0,1.0,13.0,328.0,6.0,0.0
2321.0,15.0,1.0,19.0,245.0,6.0,0.0
5348.0,19.0,0.0,50.0,347.0,2.0,1.0
